Id,Probability,binprob
19768,0.031533852,0
19769,0.064278558,0
19770,0.017556343,0
19771,0.00549945,0
19772,0.011205801,0
19773,0.005548111,0
19774,0.038300447,0
19775,0.244006173,0
19776,0.261879768,0
19777,0.016488687,0
19778,0.007550022,0
19779,0.155564272,0
19780,0.049208166,0
19781,0.028141646,0
19782,0.01666173,0
19783,0.16410892,0
19784,0.010646944,0
19785,0.011511043,0
19786,0.021139763,0
19787,0.006581124,0
19788,0.22368515,0
19789,0.008198548,0
19790,0.016667898,0
19791,0.007814239,0
19792,0.257409553,0
19793,0.017621199,0
19794,0.598403196,1
19795,0.026602837,0
19796,0.027664184,0
19797,0.0129542,0
19798,0.014342732,0
19799,0.012244866,0
19800,0.009601661,0
19801,0.011713262,0
19802,0.007080133,0
19803,0.230908574,0
19804,0.068305348,0
19805,0.111743835,0
19806,0.008427152,0
19807,0.004673826,0
19808,0.039967712,0
19809,0.155419676,0
19810,0.007974899,0
19811,0.155288068,0
19812,0.010360537,0
19813,0.027769183,0
19814,0.053741139,0
19815,0.02798135,0
19816,0.005351348,0
19817,0.03758373,0
19818,0.014659146,0
19819,0.328618577,0
19820,0.007546646,0
19821,0.052279625,0
19822,0.013296324,0
19823,0.006920379,0
19824,0.012855537,0
19825,0.034845512,0
19826,0.011234659,0
19827,0.155474076,0
19828,0.02808298,0
19829,0.016712247,0
19830,0.425610498,0
19831,0.00990247,0
19832,0.011423758,0
19833,0.024820119,0
19834,0.136341253,0
19835,0.059624105,0
19836,0.033647446,0
19837,0.180961501,0
19838,0.017454271,0
19839,0.01240697,0
19840,0.044906049,0
19841,0.025984572,0
19842,0.01374231,0
19843,0.013633471,0
19844,0.029374021,0
19845,0.008670805,0
19846,0.012432636,0
19847,0.018105596,0
19848,0.6283,1
19849,0.201938592,0
19850,0.330350167,0
19851,0.008858036,0
19852,0.014826185,0
19853,0.012049829,0
19854,0.076729909,0
19855,0.00692621,0
19856,0.019923622,0
19857,0.079982078,0
19858,0.021880854,0
19859,0.303581835,0
19860,0.070985472,0
19861,0.179507948,0
19862,0.084928515,0
19863,0.039936012,0
19864,0.06661201,0
19865,0.00918252,0
19866,0.72147619,1
19867,0.036063972,0
19868,0.042170583,0
19869,0.46344404,0
19870,0.055838533,0
19871,0.036190943,0
19872,0.053518954,0
19873,0.007329509,0
19874,0.123135672,0
19875,0.035586022,0
19876,0.032802253,0
19877,0.008441017,0
19878,0.021364836,0
19879,0.102766374,0
19880,0.031846494,0
19881,0.010084708,0
19882,0.01236081,0
19883,0.048001312,0
19884,0.086971894,0
19885,0.013093426,0
19886,0.009382272,0
19887,0.053910734,0
19888,0.006370644,0
19889,0.007462145,0
19890,0.031035526,0
19891,0.006415226,0
19892,0.026469005,0
19893,0.01577974,0
19894,0.473374165,0
19895,0.028487269,0
19896,0.017146368,0
19897,0.005490525,0
19898,0.019937999,0
19899,0.01342774,0
19900,0.183125115,0
19901,0.099299146,0
19902,0.015303659,0
19903,0.005685221,0
19904,0.018683551,0
19905,0.013414302,0
19906,0.009137317,0
19907,0.01372185,0
19908,0.021389692,0
19909,0.008598269,0
19910,0.021193421,0
19911,0.020294435,0
19912,0.027556133,0
19913,0.02240122,0
19914,0.010494809,0
19915,0.013919313,0
19916,0.015982833,0
19917,0.009291536,0
19918,0.008422131,0
19919,0.023079742,0
19920,0.019526834,0
19921,0.011630683,0
19922,0.00911551,0
19923,0.062442249,0
19924,0.009994183,0
19925,0.119510028,0
19926,0.169854777,0
19927,0.051422154,0
19928,0.011688227,0
19929,0.014135946,0
19930,0.028947858,0
19931,0.007903644,0
19932,0.40834702,0
19933,0.433556852,0
19934,0.00710043,0
19935,0.041017486,0
19936,0.010098689,0
19937,0.053285478,0
19938,0.022236509,0
19939,0.077326887,0
19940,0.038753181,0
19941,0.049111005,0
19942,0.01721414,0
19943,0.011075441,0
19944,0.004528859,0
19945,0.420943914,0
19946,0.071086336,0
19947,0.014368137,0
19948,0.017732569,0
19949,0.024642212,0
19950,0.194158418,0
19951,0.152440311,0
19952,0.057394804,0
19953,0.040681434,0
19954,0.234583544,0
19955,0.004796778,0
19956,0.009445402,0
19957,0.016168935,0
19958,0.06527601,0
19959,0.058992687,0
19960,0.005406967,0
19961,0.009655335,0
19962,0.008553902,0
19963,0.533937777,1
19964,0.024227667,0
19965,0.007563214,0
19966,0.016950054,0
19967,0.012395789,0
19968,0.019504985,0
19969,0.017330657,0
19970,0.581357895,1
19971,0.136299307,0
19972,0.042135514,0
19973,0.047757099,0
19974,0.012141872,0
19975,0.011424574,0
19976,0.047186792,0
19977,0.275852435,0
19978,0.07769245,0
19979,0.122912842,0
19980,0.127441512,0
19981,0.011478852,0
19982,0.060179097,0
19983,0.433963744,0
19984,0.170231478,0
19985,0.018955859,0
19986,0.007008777,0
19987,0.010303179,0
19988,0.007861389,0
19989,0.00927084,0
19990,0.249689726,0
19991,0.011893803,0
19992,0.008883496,0
19993,0.024331374,0
19994,0.008690013,0
19995,0.008873582,0
19996,0.021682511,0
19997,0.019745674,0
19998,0.027377444,0
19999,0.073533374,0
20000,0.005022441,0
20001,0.013882262,0
20002,0.05105928,0
20003,0.264743398,0
20004,0.018010044,0
20005,0.008014331,0
20006,0.01140465,0
20007,0.011093344,0
20008,0.010493665,0
20009,0.017878236,0
20010,0.022195034,0
20011,0.014629417,0
20012,0.010451971,0
20013,0.013875666,0
20014,0.017169824,0
20015,0.116465316,0
20016,0.026749701,0
20017,0.010358738,0
20018,0.026451219,0
20019,0.020146705,0
20020,0.00916361,0
20021,0.017604985,0
20022,0.004612707,0
20023,0.045770564,0
20024,0.049169354,0
20025,0.012878568,0
20026,0.013790188,0
20027,0.016459505,0
20028,0.007092961,0
20029,0.125409313,0
20030,0.042001154,0
20031,0.068685884,0
20032,0.01875922,0
20033,0.177439545,0
20034,0.033237111,0
20035,0.169786662,0
20036,0.679132462,1
20037,0.343347398,0
20038,0.00938592,0
20039,0.034220338,0
20040,0.010424204,0
20041,0.01531682,0
20042,0.039375805,0
20043,0.178677957,0
20044,0.013148136,0
20045,0.048076962,0
20046,0.008200262,0
20047,0.171188366,0
20048,0.007328948,0
20049,0.038136571,0
20050,0.107784672,0
20051,0.079349514,0
20052,0.014836745,0
20053,0.019820095,0
20054,0.015164686,0
20055,0.00704087,0
20056,0.174436161,0
20057,0.093858139,0
20058,0.044481183,0
20059,0.066607946,0
20060,0.018724321,0
20061,0.010540978,0
20062,0.096375029,0
20063,0.010232188,0
20064,0.009208376,0
20065,0.009378185,0
20066,0.003805154,0
20067,0.01620324,0
20068,0.00974481,0
20069,0.422083741,0
20070,0.130801091,0
20071,0.005574932,0
20072,0.015832968,0
20073,0.08038824,0
20074,0.019500997,0
20075,0.003661382,0
20076,0.012277646,0
20077,0.020277832,0
20078,0.0191492,0
20079,0.007381074,0
20080,0.01147835,0
20081,0.026886844,0
20082,0.012801031,0
20083,0.135476042,0
20084,0.180861583,0
20085,0.019466148,0
20086,0.061494883,0
20087,0.00940034,0
20088,0.060225469,0
20089,0.012900176,0
20090,0.428718134,0
20091,0.005012979,0
20092,0.004781031,0
20093,0.023158356,0
20094,0.010465314,0
20095,0.049702516,0
20096,0.145484871,0
20097,0.009973476,0
20098,0.099323818,0
20099,0.005372515,0
20100,0.172856561,0
20101,0.008416759,0
20102,0.0171814,0
20103,0.116629531,0
20104,0.017530848,0
20105,0.004869852,0
20106,0.006632079,0
20107,0.279251132,0
20108,0.012353161,0
20109,0.005598377,0
20110,0.005726967,0
20111,0.0490966,0
20112,0.028961231,0
20113,0.073549589,0
20114,0.296330312,0
20115,0.074775518,0
20116,0.414773543,0
20117,0.008357,0
20118,0.069239849,0
20119,0.28024158,0
20120,0.049229658,0
20121,0.039585912,0
20122,0.061320727,0
20123,0.023880096,0
20124,0.10081203,0
20125,0.014026733,0
20126,0.027977527,0
20127,0.110042622,0
20128,0.027456063,0
20129,0.092883907,0
20130,0.01588477,0
20131,0.034476429,0
20132,0.04266747,0
20133,0.010077943,0
20134,0.007213525,0
20135,0.009603267,0
20136,0.00751149,0
20137,0.0164757,0
20138,0.061152233,0
20139,0.017444387,0
20140,0.51261455,1
20141,0.005963222,0
20142,0.180061081,0
20143,0.011479569,0
20144,0.052171815,0
20145,0.017113699,0
20146,0.006342052,0
20147,0.110976813,0
20148,0.031318248,0
20149,0.009036673,0
20150,0.020936625,0
20151,0.029798259,0
20152,0.026240318,0
20153,0.014472992,0
20154,0.015595402,0
20155,0.012746676,0
20156,0.02660319,0
20157,0.00827476,0
20158,0.073087635,0
20159,0.144080277,0
20160,0.330200488,0
20161,0.145655637,0
20162,0.440861066,0
20163,0.013553771,0
20164,0.074044916,0
20165,0.02182814,0
20166,0.020310157,0
20167,0.104679356,0
20168,0.05510402,0
20169,0.008627864,0
20170,0.012698407,0
20171,0.039954696,0
20172,0.043608488,0
20173,0.07827176,0
20174,0.035806397,0
20175,0.029810381,0
20176,0.048418369,0
20177,0.09095046,0
20178,0.038964004,0
20179,0.030161864,0
20180,0.005304656,0
20181,0.014215591,0
20182,0.006236107,0
20183,0.025624775,0
20184,0.042048584,0
20185,0.033453048,0
20186,0.006864673,0
20187,0.043980585,0
20188,0.025245972,0
20189,0.009993555,0
20190,0.041083249,0
20191,0.014836171,0
20192,0.009986024,0
20193,0.062180624,0
20194,0.00620694,0
20195,0.012368769,0
20196,0.207504634,0
20197,0.0318913,0
20198,0.033712338,0
20199,0.186171437,0
20200,0.025533771,0
20201,0.018755763,0
20202,0.046742727,0
20203,0.01848793,0
20204,0.069187248,0
20205,0.021394835,0
20206,0.066015273,0
20207,0.338095178,0
20208,0.169059923,0
20209,0.047112308,0
20210,0.057735278,0
20211,0.007165424,0
20212,0.00602412,0
20213,0.038724056,0
20214,0.028555881,0
20215,0.003749975,0
20216,0.0748254,0
20217,0.012830555,0
20218,0.091103533,0
20219,0.012495172,0
20220,0.054468616,0
20221,0.009153414,0
20222,0.007435585,0
20223,0.075870486,0
20224,0.025481194,0
20225,0.029531375,0
20226,0.063720632,0
20227,0.466981546,0
20228,0.004578147,0
20229,0.08404248,0
20230,0.018780328,0
20231,0.005022551,0
20232,0.008079892,0
20233,0.011671142,0
20234,0.026742343,0
20235,0.023630641,0
20236,0.03336341,0
20237,0.062179828,0
20238,0.356203444,0
20239,0.055553177,0
20240,0.008046567,0
20241,0.030988664,0
20242,0.005564945,0
20243,0.066347661,0
20244,0.086825748,0
20245,0.01527295,0
20246,0.06977646,0
20247,0.013017976,0
20248,0.020888972,0
20249,0.015950251,0
20250,0.012916528,0
20251,0.008678167,0
20252,0.01808572,0
20253,0.321001308,0
20254,0.37602776,0
20255,0.013147609,0
20256,0.019113295,0
20257,0.020464276,0
20258,0.028654155,0
20259,0.017040081,0
20260,0.074500916,0
20261,0.032787071,0
20262,0.012008811,0
20263,0.019066299,0
20264,0.043320247,0
20265,0.063422542,0
20266,0.004864597,0
20267,0.011550029,0
20268,0.005938377,0
20269,0.010197017,0
20270,0.067155987,0
20271,0.191128642,0
20272,0.007079766,0
20273,0.104796474,0
20274,0.005593424,0
20275,0.006896125,0
20276,0.029403935,0
20277,0.107979332,0
20278,0.229776156,0
20279,0.00555172,0
20280,0.039505786,0
20281,0.148377949,0
20282,0.025249307,0
20283,0.006048112,0
20284,0.320676321,0
20285,0.124654406,0
20286,0.5367955,1
20287,0.014885356,0
20288,0.009469075,0
20289,0.254840762,0
20290,0.443506133,0
20291,0.729266667,1
20292,0.007896968,0
20293,0.010287468,0
20294,0.039103992,0
20295,0.017655182,0
20296,0.07244558,0
20297,0.105921704,0
20298,0.170957059,0
20299,0.030556533,0
20300,0.01051436,0
20301,0.033535403,0
20302,0.005433631,0
20303,0.018500638,0
20304,0.014298145,0
20305,0.007144586,0
20306,0.006521457,0
20307,0.135317483,0
20308,0.058110783,0
20309,0.010882246,0
20310,0.127342347,0
20311,0.01293188,0
20312,0.006467372,0
20313,0.038536284,0
20314,0.311559061,0
20315,0.086606147,0
20316,0.090979867,0
20317,0.0158186,0
20318,0.005820832,0
20319,0.056953592,0
20320,0.021831678,0
20321,0.117211654,0
20322,0.065870586,0
20323,0.122455611,0
20324,0.056818413,0
20325,0.010180725,0
20326,0.451798967,0
20327,0.006191294,0
20328,0.078426403,0
20329,0.128326204,0
20330,0.032678831,0
20331,0.133709877,0
20332,0.016415632,0
20333,0.076877622,0
20334,0.021831433,0
20335,0.219245785,0
20336,0.672066667,1
20337,0.025613438,0
20338,0.043695225,0
20339,0.012191477,0
20340,0.090722951,0
20341,0.011461231,0
20342,0.010586144,0
20343,0.01075161,0
20344,0.015204572,0
20345,0.085615195,0
20346,0.035223788,0
20347,0.255301279,0
20348,0.045164222,0
20349,0.007030111,0
20350,0.049760322,0
20351,0.006186152,0
20352,0.029286077,0
20353,0.066756601,0
20354,0.40936566,0
20355,0.03114535,0
20356,0.039168118,0
20357,0.152655738,0
20358,0.028308418,0
20359,0.015025075,0
20360,0.024238723,0
20361,0.008555888,0
20362,0.084585016,0
20363,0.010712827,0
20364,0.034634014,0
20365,0.014030561,0
20366,0.041851739,0
20367,0.138393884,0
20368,0.097852581,0
20369,0.039511023,0
20370,0.157276456,0
20371,0.028204863,0
20372,0.025880225,0
20373,0.056129196,0
20374,0.01106896,0
20375,0.010373354,0
20376,0.030858131,0
20377,0.044847386,0
20378,0.055785743,0
20379,0.072752486,0
20380,0.016252193,0
20381,0.053913415,0
20382,0.020020104,0
20383,0.008894295,0
20384,0.009902835,0
20385,0.005764883,0
20386,0.039582764,0
20387,0.029048672,0
20388,0.215292697,0
20389,0.072789967,0
20390,0.028353685,0
20391,0.00657125,0
20392,0.03162668,0
20393,0.051370982,0
20394,0.046210689,0
20395,0.086970655,0
20396,0.406431502,0
20397,0.006209312,0
20398,0.085023721,0
20399,0.011515489,0
20400,0.005333758,0
20401,0.338794168,0
20402,0.005065951,0
20403,0.026804559,0
20404,0.112482735,0
20405,0.080237865,0
20406,0.027668632,0
20407,0.327488648,0
20408,0.094148714,0
20409,0.009857003,0
20410,0.020722456,0
20411,0.02658593,0
20412,0.00674293,0
20413,0.045854859,0
20414,0.285046068,0
20415,0.072649512,0
20416,0.007783171,0
20417,0.013126684,0
20418,0.01113062,0
20419,0.01517775,0
20420,0.013147078,0
20421,0.019157178,0
20422,0.01121808,0
20423,0.045901148,0
20424,0.015618333,0
20425,0.010744172,0
20426,0.014269296,0
20427,0.032883686,0
20428,0.276815166,0
20429,0.006587918,0
20430,0.310017701,0
20431,0.01451889,0
20432,0.017988229,0
20433,0.018949461,0
20434,0.021129486,0
20435,0.009033543,0
20436,0.015975405,0
20437,0.143038832,0
20438,0.014522163,0
20439,0.013271597,0
20440,0.023616888,0
20441,0.018902888,0
20442,0.020482361,0
20443,0.036235499,0
20444,0.069772736,0
20445,0.011354153,0
20446,0.071035345,0
20447,0.141489473,0
20448,0.036132921,0
20449,0.046350437,0
20450,0.028945397,0
20451,0.172983094,0
20452,0.012189327,0
20453,0.036734624,0
20454,0.095532937,0
20455,0.054267308,0
20456,0.018045283,0
20457,0.059297729,0
20458,0.041784572,0
20459,0.067150894,0
20460,0.051498644,0
20461,0.023045391,0
20462,0.01109718,0
20463,0.131906477,0
20464,0.00628368,0
20465,0.19843166,0
20466,0.01174129,0
20467,0.016816043,0
20468,0.014370335,0
20469,0.012505808,0
20470,0.202030139,0
20471,0.009650722,0
20472,0.0114747,0
20473,0.005716245,0
20474,0.09990888,0
20475,0.021718487,0
20476,0.080804444,0
20477,0.011964533,0
20478,0.03852304,0
20479,0.004286628,0
20480,0.020339565,0
20481,0.131446639,0
20482,0.004291474,0
20483,0.058086322,0
20484,0.055876984,0
20485,0.338646071,0
20486,0.013569015,0
20487,0.012652139,0
20488,0.042064346,0
20489,0.015889163,0
20490,0.099702544,0
20491,0.010341119,0
20492,0.091316796,0
20493,0.022287004,0
20494,0.005625002,0
20495,0.150329884,0
20496,0.029699631,0
20497,0.115430557,0
20498,0.015098577,0
20499,0.085921323,0
20500,0.014385029,0
20501,0.128392766,0
20502,0.009323768,0
20503,0.005407934,0
20504,0.153814644,0
20505,0.012023179,0
20506,0.289297868,0
20507,0.006470881,0
20508,0.062789434,0
20509,0.020701985,0
20510,0.140313151,0
20511,0.03727535,0
20512,0.115114366,0
20513,0.031649405,0
20514,0.020518757,0
20515,0.007973662,0
20516,0.006661283,0
20517,0.018629797,0
20518,0.010519914,0
20519,0.005911757,0
20520,0.023155247,0
20521,0.081370588,0
20522,0.011071124,0
20523,0.105842695,0
20524,0.008178233,0
20525,0.016654484,0
20526,0.041829504,0
20527,0.329892979,0
20528,0.01942711,0
20529,0.00811554,0
20530,0.017438811,0
20531,0.02209712,0
20532,0.04314719,0
20533,0.078300941,0
20534,0.006757278,0
20535,0.017739977,0
20536,0.122188435,0
20537,0.017108421,0
20538,0.070178441,0
20539,0.571179121,1
20540,0.020515497,0
20541,0.157375849,0
20542,0.044768493,0
20543,0.024461914,0
20544,0.029566412,0
20545,0.016771654,0
20546,0.016356358,0
20547,0.012029564,0
20548,0.009675246,0
20549,0.008173054,0
20550,0.012227085,0
20551,0.017171949,0
20552,0.167458211,0
20553,0.021503851,0
20554,0.021280135,0
20555,0.006378598,0
20556,0.0119699,0
20557,0.037242093,0
20558,0.015493277,0
20559,0.015177941,0
20560,0.01426493,0
20561,0.078882047,0
20562,0.023698681,0
20563,0.07681767,0
20564,0.005033472,0
20565,0.019099324,0
20566,0.016011298,0
20567,0.013313849,0
20568,0.085627264,0
20569,0.041608475,0
20570,0.072456405,0
20571,0.021613155,0
20572,0.209580967,0
20573,0.010796637,0
20574,0.018911447,0
20575,0.006087946,0
20576,0.00907595,0
20577,0.003866153,0
20578,0.011448241,0
20579,0.022176273,0
20580,0.005553436,0
20581,0.153144925,0
20582,0.02864932,0
20583,0.017098884,0
20584,0.427609242,0
20585,0.017423212,0
20586,0.214108635,0
20587,0.005735447,0
20588,0.025681547,0
20589,0.3052346,0
20590,0.010598085,0
20591,0.116246501,0
20592,0.01780082,0
20593,0.01637359,0
20594,0.179579582,0
20595,0.088824414,0
20596,0.078617735,0
20597,0.10742862,0
20598,0.015932672,0
20599,0.045803624,0
20600,0.007796953,0
20601,0.015565062,0
20602,0.013236841,0
20603,0.009048791,0
20604,0.208957889,0
20605,0.014115211,0
20606,0.023385014,0
20607,0.241994012,0
20608,0.472757143,0
20609,0.034537604,0
20610,0.029871136,0
20611,0.012636639,0
20612,0.102687052,0
20613,0.027377429,0
20614,0.059943723,0
20615,0.283662569,0
20616,0.071006192,0
20617,0.015040297,0
20618,0.010481191,0
20619,0.008160845,0
20620,0.197406379,0
20621,0.010321535,0
20622,0.018663772,0
20623,0.013193541,0
20624,0.004922555,0
20625,0.020018327,0
20626,0.00443774,0
20627,0.018255239,0
20628,0.072946074,0
20629,0.190259643,0
20630,0.054234622,0
20631,0.013961488,0
20632,0.088731774,0
20633,0.041470778,0
20634,0.012075097,0
20635,0.029693454,0
20636,0.147834642,0
20637,0.153015076,0
20638,0.039563179,0
20639,0.024308846,0
20640,0.009823768,0
20641,0.006846102,0
20642,0.015588558,0
20643,0.011353909,0
20644,0.293036493,0
20645,0.021979172,0
20646,0.311985763,0
20647,0.009292587,0
20648,0.011369751,0
20649,0.104802436,0
20650,0.015393559,0
20651,0.163650143,0
20652,0.022567615,0
20653,0.03504935,0
20654,0.214306567,0
20655,0.035981657,0
20656,0.038026955,0
20657,0.076895542,0
20658,0.010953952,0
20659,0.008127929,0
20660,0.011382213,0
20661,0.025426878,0
20662,0.022901902,0
20663,0.008605277,0
20664,0.036612487,0
20665,0.014339876,0
20666,0.034150865,0
20667,0.008114309,0
20668,0.060527102,0
20669,0.009315371,0
20670,0.007431759,0
20671,0.023375185,0
20672,0.011100829,0
20673,0.012886351,0
20674,0.010110855,0
20675,0.010749565,0
20676,0.014929988,0
20677,0.010737643,0
20678,0.020019366,0
20679,0.008747068,0
20680,0.012129564,0
20681,0.072979962,0
20682,0.030519524,0
20683,0.017347479,0
20684,0.011463988,0
20685,0.037122247,0
20686,0.014763314,0
20687,0.052976971,0
20688,0.079192374,0
20689,0.031954286,0
20690,0.006935008,0
20691,0.665578947,1
20692,0.418873646,0
20693,0.028682352,0
20694,0.006862473,0
20695,0.491888695,0
20696,0.014153307,0
20697,0.013856527,0
20698,0.015295888,0
20699,0.048767564,0
20700,0.059865034,0
20701,0.027107209,0
20702,0.008260237,0
20703,0.034533621,0
20704,0.074904196,0
20705,0.235336952,0
20706,0.014268093,0
20707,0.008675674,0
20708,0.01663223,0
20709,0.024361049,0
20710,0.015329364,0
20711,0.030918623,0
20712,0.076630661,0
20713,0.03882668,0
20714,0.015138319,0
20715,0.016852925,0
20716,0.015831434,0
20717,0.00432298,0
20718,0.014322931,0
20719,0.017366649,0
20720,0.009296352,0
20721,0.386104334,0
20722,0.008821202,0
20723,0.031177975,0
20724,0.014495452,0
20725,0.044121354,0
20726,0.043515701,0
20727,0.024378088,0
20728,0.140867461,0
20729,0.008532097,0
20730,0.011880307,0
20731,0.023402554,0
20732,0.069642921,0
20733,0.024825844,0
20734,0.003801109,0
20735,0.281442991,0
20736,0.013449969,0
20737,0.151456925,0
20738,0.024513891,0
20739,0.208336549,0
20740,0.168336162,0
20741,0.037305132,0
20742,0.00585769,0
20743,0.023210427,0
20744,0.005964644,0
20745,0.005826415,0
20746,0.032668297,0
20747,0.004738135,0
20748,0.222875386,0
20749,0.017818023,0
20750,0.041072405,0
20751,0.026187222,0
20752,0.021758137,0
20753,0.011519511,0
20754,0.012175319,0
20755,0.048711544,0
20756,0.007057279,0
20757,0.038580015,0
20758,0.291135379,0
20759,0.014961834,0
20760,0.033383879,0
20761,0.011248579,0
20762,0.089357989,0
20763,0.005759921,0
20764,0.01928878,0
20765,0.043350351,0
20766,0.005530653,0
20767,0.007428014,0
20768,0.005212887,0
20769,0.086071525,0
20770,0.465401598,0
20771,0.062931206,0
20772,0.080310084,0
20773,0.007273187,0
20774,0.311564354,0
20775,0.006268458,0
20776,0.008823372,0
20777,0.072456405,0
20778,0.010434857,0
20779,0.232408586,0
20780,0.500544477,1
20781,0.240568393,0
20782,0.005999623,0
20783,0.686226509,1
20784,0.159956017,0
20785,0.020347178,0
20786,0.008008406,0
20787,0.031528857,0
20788,0.021592538,0
20789,0.015065345,0
20790,0.011916593,0
20791,0.019987154,0
20792,0.013421381,0
20793,0.018992451,0
20794,0.01323071,0
20795,0.016225264,0
20796,0.064675173,0
20797,0.036535124,0
20798,0.026350881,0
20799,0.023261772,0
20800,0.057136013,0
20801,0.034432102,0
20802,0.018437349,0
20803,0.012097357,0
20804,0.039705005,0
20805,0.007399642,0
20806,0.058773968,0
20807,0.010392574,0
20808,0.034410067,0
20809,0.025069515,0
20810,0.006073531,0
20811,0.009810961,0
20812,0.05315023,0
20813,0.020582966,0
20814,0.17934131,0
20815,0.011788019,0
20816,0.007673512,0
20817,0.469399278,0
20818,0.033704078,0
20819,0.109488002,0
20820,0.015675337,0
20821,0.008882612,0
20822,0.056760435,0
20823,0.020601478,0
20824,0.389855375,0
20825,0.006751891,0
20826,0.04020573,0
20827,0.014125225,0
20828,0.023248921,0
20829,0.015117577,0
20830,0.004758094,0
20831,0.010602647,0
20832,0.020786534,0
20833,0.008002649,0
20834,0.005506725,0
20835,0.32267671,0
20836,0.008180012,0
20837,0.007621108,0
20838,0.011021456,0
20839,0.035761794,0
20840,0.07194969,0
20841,0.037804238,0
20842,0.216916135,0
20843,0.015252321,0
20844,0.010602097,0
20845,0.0079647,0
20846,0.034048422,0
20847,0.087536562,0
20848,0.113789945,0
20849,0.244849241,0
20850,0.11352795,0
20851,0.144532241,0
20852,0.042776824,0
20853,0.012405206,0
20854,0.136483834,0
20855,0.028996234,0
20856,0.013188164,0
20857,0.010100351,0
20858,0.008342241,0
20859,0.012980221,0
20860,0.274230283,0
20861,0.007998404,0
20862,0.070637702,0
20863,0.012644824,0
20864,0.017467171,0
20865,0.006586324,0
20866,0.048706903,0
20867,0.011413633,0
20868,0.126478852,0
20869,0.073230094,0
20870,0.020912482,0
20871,0.006524688,0
20872,0.043720367,0
20873,0.005238826,0
20874,0.245589727,0
20875,0.013223913,0
20876,0.029368322,0
20877,0.01878096,0
20878,0.008419358,0
20879,0.010125854,0
20880,0.052459978,0
20881,0.072638638,0
20882,0.009642714,0
20883,0.422327602,0
20884,0.003914858,0
20885,0.603445375,1
20886,0.020573803,0
20887,0.012652028,0
20888,0.006504228,0
20889,0.021285909,0
20890,0.555473703,1
20891,0.005914644,0
20892,0.011783828,0
20893,0.011028795,0
20894,0.005066921,0
20895,0.014006884,0
20896,0.048198932,0
20897,0.084159573,0
20898,0.056008455,0
20899,0.064440405,0
20900,0.057983182,0
20901,0.01635774,0
20902,0.51856371,1
20903,0.02082286,0
20904,0.232865783,0
20905,0.047370538,0
20906,0.020429072,0
20907,0.012536369,0
20908,0.05571488,0
20909,0.365256754,0
20910,0.006710886,0
20911,0.010083973,0
20912,0.007467495,0
20913,0.0389213,0
20914,0.018293911,0
20915,0.1341977,0
20916,0.015911307,0
20917,0.043830962,0
20918,0.039596682,0
20919,0.005687874,0
20920,0.028321134,0
20921,0.015495076,0
20922,0.005318677,0
20923,0.280538446,0
20924,0.025227147,0
20925,0.00598897,0
20926,0.005309522,0
20927,0.006003808,0
20928,0.041530436,0
20929,0.006421203,0
20930,0.020062045,0
20931,0.2414483,0
20932,0.013583619,0
20933,0.049331915,0
20934,0.045490152,0
20935,0.004674122,0
20936,0.14162266,0
20937,0.016703396,0
20938,0.01341423,0
20939,0.14255167,0
20940,0.016384859,0
20941,0.012598485,0
20942,0.083760966,0
20943,0.03668581,0
20944,0.00594082,0
20945,0.027561478,0
20946,0.017674309,0
20947,0.111918256,0
20948,0.011930112,0
20949,0.019542834,0
20950,0.013747876,0
20951,0.10032605,0
20952,0.036189413,0
20953,0.008160994,0
20954,0.006480165,0
20955,0.285988881,0
20956,0.097749057,0
20957,0.013472865,0
20958,0.023449191,0
20959,0.18410693,0
20960,0.027084685,0
20961,0.015553252,0
20962,0.005140068,0
20963,0.041090375,0
20964,0.066015274,0
20965,0.381832816,0
20966,0.007607423,0
20967,0.027257271,0
20968,0.284140154,0
20969,0.020809448,0
20970,0.074782424,0
20971,0.030063248,0
20972,0.060107497,0
20973,0.019240703,0
20974,0.057909349,0
20975,0.007649898,0
20976,0.048631426,0
20977,0.016750349,0
20978,0.286583652,0
20979,0.015933128,0
20980,0.014925701,0
20981,0.307338052,0
20982,0.009302139,0
20983,0.072423734,0
20984,0.014203935,0
20985,0.223683577,0
20986,0.07289213,0
20987,0.098212666,0
20988,0.06559487,0
20989,0.036219708,0
20990,0.051482835,0
20991,0.01801682,0
20992,0.021591489,0
20993,0.021912006,0
20994,0.013521357,0
20995,0.009349904,0
20996,0.00457412,0
20997,0.024291933,0
20998,0.119529912,0
20999,0.256548173,0
21000,0.060892884,0
21001,0.0170327,0
21002,0.175847368,0
21003,0.010473087,0
21004,0.048470794,0
21005,0.006576476,0
21006,0.005800881,0
21007,0.011888374,0
21008,0.045374047,0
21009,0.00763873,0
21010,0.113013455,0
21011,0.196759488,0
21012,0.015732809,0
21013,0.015902756,0
21014,0.012611295,0
21015,0.02113616,0
21016,0.598914012,1
21017,0.007444419,0
21018,0.013125799,0
21019,0.040040253,0
21020,0.047529375,0
21021,0.027186822,0
21022,0.01455782,0
21023,0.018581841,0
21024,0.113522894,0
21025,0.008541502,0
21026,0.009860428,0
21027,0.011698363,0
21028,0.196410503,0
21029,0.320129595,0
21030,0.611782852,1
21031,0.022363827,0
21032,0.041132219,0
21033,0.044923913,0
21034,0.028742892,0
21035,0.008889652,0
21036,0.019468758,0
21037,0.018961115,0
21038,0.024009907,0
